ID,URL,Language,Country_search,Newspaper,Type_of_newspaper ,Circulation,d,m,yr,Title,ID_Event,Year_event,Location_event,Country_event,Continent,lon,lat,lon2,lat2,lon3,lat3,Species,Genus,Family,Order,Bite,Death,Figure_species,Figure_bite,Expert_arachnologist,Expert_doctor,Expert_others,Sensationalism,Taxonomic_error,Venom_error,Anatomy_error,Photo_error,Quality_check,Contributor,Notes,POS,NEG,NEU
US_0105,https://www.foodsafetynews.com/2013/11/black-widows-found-in-supermarket-grapes-in-several-states/,English,USA,Food Safety News,Online newspaper,National,20.0,11.0,2013.0,Black Widows Found in Supermarket Grapes in Several States,"Maplewood, Minnesota_USA_2013",2013.0,"Maplewood, Minnesota",USA,N America,-93.11,44.96,-102.98,38.2,-102.98,38.2,Latrodectus hesperus,Latrodectus,Theridiidae,Araneae,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yes,Angela Chuang,Spider in photo could be L. variolus or hesperus ,0.024390243902439025,0.17073170731707318,0.8048780487804879
US_0105,https://www.foodsafetynews.com/2013/11/black-widows-found-in-supermarket-grapes-in-several-states/,English,USA,Food Safety News,Online newspaper,National,20.0,11.0,2013.0,Black Widows Found in Supermarket Grapes in Several States,St. Louis_USA_2013,2013.0,St. Louis,USA,N America,-90.24,38.62,-102.98,38.2,-102.98,38.2,Latrodectus hesperus,Latrodectus,Theridiidae,Araneae,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yes,Angela Chuang,Spider in photo could be L. variolus or hesperus ,0.024390243902439025,0.17073170731707318,0.8048780487804879
US_0105,https://www.foodsafetynews.com/2013/11/black-widows-found-in-supermarket-grapes-in-several-states/,English,USA,Food Safety News,Online newspaper,National,20.0,11.0,2013.0,Black Widows Found in Supermarket Grapes in Several States,"Wauwatosa, Wisconsin _USA_2013",2013.0,"Wauwatosa, Wisconsin ",USA,N America,-88.06,43.07,-102.98,38.2,-102.98,38.2,Latrodectus hesperus,Latrodectus,Theridiidae,Araneae,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yes,Angela Chuang,Spider in photo could be L. variolus or hesperus ,0.024390243902439025,0.17073170731707318,0.8048780487804879
US_0106,https://www.al.com/spotnews/2013/09/brown_widow_black_widows_cousi.html,English,USA,AL,Traditional newspaper,Regional,9.0,9.0,2013.0,"Brown widow, golden silk spiders creep northward in Alabama (photos)","Altadena, Alabama_USA_2009",2009.0,"Altadena, Alabama",USA,N America,-86.76,33.43,-102.98,38.2,-102.98,38.2,Latrodectus geometricus,Latrodectus,Theridiidae,Araneae,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,yes,Angela Chuang,-,0.06349206349206349,0.06349206349206349,0.873015873015873
US_0106,https://www.al.com/spotnews/2013/09/brown_widow_black_widows_cousi.html,English,USA,AL,Traditional newspaper,Regional,9.0,9.0,2013.0,"Brown widow, golden silk spiders creep northward in Alabama (photos)","Oak Mountain State Park, Alabama_USA_2013",2013.0,"Oak Mountain State Park, Alabama",USA,N America,-86.76,33.32,-102.98,38.2,-102.98,38.2,Trichonephila clavipes,Trichonephila,Araneidae,Araneae,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,yes,Angela Chuang,-,0.04838709677419355,0.06451612903225806,0.8870967741935484
US_0106,https://www.al.com/spotnews/2013/09/brown_widow_black_widows_cousi.html,English,USA,AL,Traditional newspaper,Regional,9.0,9.0,2013.0,"Brown widow, golden silk spiders creep northward in Alabama (photos)","Red Mountain, Alabama_USA_NA",,"Red Mountain, Alabama",USA,N America,-86.81,33.49,-102.98,38.2,-102.98,38.2,Latrodectus geometricus,Latrodectus,Theridiidae,Araneae,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,yes,Angela Chuang,-,0.04838709677419355,0.04838709677419355,0.9032258064516129
US_0106,https://www.al.com/spotnews/2013/09/brown_widow_black_widows_cousi.html,English,USA,AL,Traditional newspaper,Regional,9.0,9.0,2013.0,"Brown widow, golden silk spiders creep northward in Alabama (photos)","Vestavia, Alabama_USA_NA",,"Vestavia, Alabama",USA,N America,-86.81,33.45,-102.98,38.2,-102.98,38.2,Latrodectus geometricus,Latrodectus,Theridiidae,Araneae,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,yes,Angela Chuang,-,0.022727272727272728,0.045454545454545456,0.9318181818181818
US_0107,https://www.winnipegfreepress.com/breakingnews/guitarist-jeff-hanneman-founding-member-of-the-heavy-metal-band-slayer-dies-at-49-205924361.html,English,USA,Winnipeg Free Press,Traditional newspaper,Regional,3.0,5.0,2013.0,Spider bite blamed for death of guitarist Jeff Hanneman of the heavy metal band Slayer,"Los Angeles, California_USA_2011",2011.0,"Los Angeles, California",USA,N America,-118.69,34.02,-102.98,38.2,-102.98,38.2,Gen sp,Unknown,Unknown,Araneae,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,yes,Angela Chuang,Celebrity,0.05102040816326531,0.15306122448979592,0.7857142857142857
US_0108,https://www.rollingstone.com/music/music-news/slayer-forge-on-after-jeff-hannemans-death-245414/,English,USA,Rolling Stone,Magazine,National,7.0,11.0,2013.0,Slayer Forge On After Jeff Hanneman’s Death,"Los Angeles, California_USA_2011",2011.0,"Los Angeles, California",USA,N America,-118.69,34.02,-102.98,38.2,-102.98,38.2,Gen sp,Unknown,Unknown,Araneae,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,yes,Angela Chuang,Celebrity,0.10843373493975904,0.13253012048192772,0.7590361445783133
US_0109,https://grist.org/food/look-dont-panic-but-apparently-sometimes-bananas-are-full-of-venomous-baby-spiders/,English,USA,Grist,Magazine,National,11.0,11.0,2013.0,Look don’t panic but apparently sometimes bananas are full of venomous baby spiders,London_UK_2013,2013.0,London,UK,Europe,-0.12,51.51,-1.82,53.7,-102.98,38.2,Gen sp,Unknown,Unknown,Araneae,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yes,Angela Chuang,pic of a spider egg sac,0.16666666666666666,0.16666666666666666,0.6666666666666666
US_0110,https://www.rollingstone.com/music/music-news/jeff-hanneman-memorial-service-date-set-242746/,English,USA,Rolling Stone,Magazine,National,16.0,5.0,2013.0,Jeff Hanneman Memorial Service Date Set,"Los Angeles, California_USA_2011",2011.0,"Los Angeles, California",USA,N America,-118.69,34.02,-102.98,38.2,-102.98,38.2,Gen sp,Unknown,Unknown,Araneae,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,yes,Angela Chuang,Celebrity,0.1,0.08,0.82
US_0111,https://www.blabbermouth.net/news/los-angeles-kings-hockey-team-pays-tribute-to-fallen-slayer-guitarist/,English,USA,Blabbermouth,Magazine,National,6.0,5.0,2013.0,LOS ANGELES KINGS Hockey Team Pays Tribute To Fallen SLAYER Guitarist,"Los Angeles, California_USA_2011",2011.0,"Los Angeles, California",USA,N America,-118.69,34.02,-102.98,38.2,-102.98,38.2,Gen sp,Unknown,Unknown,Araneae,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,yes,Angela Chuang,Celebrity,0.045454545454545456,0.20454545454545456,0.75
US_0112,https://consequenceofsound.net/2013/02/slayer-drummer-dave-lombardo-removed-from-upcoming-australian-tour/,English,USA,Consequence of Sound,Magazine,National,21.0,2.0,2013.0,Slayer drummer Dave Lombardo removed from the band’s Australian tour,"Los Angeles, California_USA_2011",2011.0,"Los Angeles, California",USA,N America,-118.69,34.02,-102.98,38.2,-102.98,38.2,Gen sp,Unknown,Unknown,Araneae,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,yes,Angela Chuang,Celebrity,0.11363636363636363,0.29545454545454547,0.5681818181818182
US_0113,https://www.bostonherald.com/2013/04/21/kidnap-story-captured-mark-wahlbergs-attention/,English,USA,Boston Herald,Traditional newspaper,Regional,21.0,4.0,2013.0,Kidnap story captured Mark Wahlbergs attention,"Miami, Florida_USA_2013",2013.0,"Miami, Florida",USA,N America,-80.19,25.76,-102.98,38.2,-102.98,38.2,Gen sp,Unknown,Unknown,Araneae,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,yes,Angela Chuang,Celebrity,0.1111111111111111,0.25,0.6388888888888888
US_0114,https://www.dallasobserver.com/music/slayer-will-play-tribute-to-jeff-hanneman-on-this-tour-just-not-the-way-they-wanted-to-7075211,English,USA,Dallas Observer,Traditional newspaper,Regional,13.0,11.0,2013.0,"Slayer Will Play Tribute to Jeff Hanneman on This Tour, Just Not the Way They Wanted To","Los Angeles, California_USA_2011",2011.0,"Los Angeles, California",USA,N America,-118.69,34.02,-102.98,38.2,-102.98,38.2,Loxosceles reclusa,Loxosceles,Sicariidae,Araneae,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,yes,Angela Chuang,Celebrity,0.14084507042253522,0.18309859154929578,0.676056338028169
US_0115,https://metalinjection.net/news/drama/slayer-drama-dave-lombardo-is-out,English,USA,Metal Injection,Magazine,National,21.0,2.0,2013.0,SLAYER Drama: Dave Lombardo Is OUT!,"Los Angeles, California_USA_2011",2011.0,"Los Angeles, California",USA,N America,-118.69,34.02,-102.98,38.2,-102.98,38.2,Gen sp,Unknown,Unknown,Araneae,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,yes,Angela Chuang,Celebrity,0.09090909090909091,0.2909090909090909,0.6181818181818182
US_0116,https://www.stereogum.com/1340101/r-i-p-slayers-jeff-hanneman/top-stories/,English,USA,Stereogum,Magazine,National,2.0,5.0,2013.0,R.I.P. Jeff Hanneman,"Los Angeles, California_USA_2011",2011.0,"Los Angeles, California",USA,N America,-118.69,34.02,-102.98,38.2,-102.98,38.2,Gen sp,Unknown,Unknown,Araneae,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,yes,Angela Chuang,Celebrity,0.07142857142857142,0.17857142857142858,0.75
US_0117,https://www.blabbermouth.net/news/gary-holt-jeff-hanneman-was-a-true-original-and-one-of-the-greats/,English,USA,Blabbermouth,Magazine,National,1.0,6.0,2013.0,GARY HOLT: JEFF HANNEMAN Was A True Original And One Of The Greats,"Los Angeles, California_USA_2011",2011.0,"Los Angeles, California",USA,N America,-118.69,34.02,-102.98,38.2,-102.98,38.2,Gen sp,Unknown,Unknown,Araneae,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,yes,Angela Chuang,Celebrity,0.029411764705882353,0.2647058823529412,0.7058823529411765
US_0118,https://www.thejournal.ie/jeff-hanneman-slayer-dies-894555-May2013/,English,USA,The Journal,Magazine,National,3.0,5.0,2013.0,Trailblazing Slayer guitarist Jeff Hanneman dies of liver failure,"Los Angeles, California_USA_2011",2011.0,"Los Angeles, California",USA,N America,-118.69,34.02,-102.98,38.2,-102.98,38.2,Gen sp,Unknown,Unknown,Araneae,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,yes,Angela Chuang,Celebrity,0.15853658536585366,0.15447154471544716,0.6869918699186992
US_0119,https://www.nme.com/news/music/slayer-18-1263535,English,USA,NME,Magazine,National,6.0,5.0,2013.0,Westboro Baptist Church plan protest at Slayer guitarist Jeff Hanneman’s funeral,"Los Angeles, California_USA_2011",2011.0,"Los Angeles, California",USA,N America,-118.69,34.02,-102.98,38.2,-102.98,38.2,Gen sp,Unknown,Unknown,Araneae,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,yes,Angela Chuang,Celebrity,0.07547169811320754,0.32075471698113206,0.6037735849056604
US_0120,https://loudwire.com/kerry-king-okay-gary-holt-slayer-forever-if-jeff-hanneman-never-returns/,English,USA,Loudwire,Magazine,National,25.0,3.0,2013.0,Kerry King Okay With Gary Holt Playing With Slayer Forever If Jeff Hanneman Never Returns,"Los Angeles, California_USA_2011",2011.0,"Los Angeles, California",USA,N America,-118.69,34.02,-102.98,38.2,-102.98,38.2,Gen sp,Unknown,Unknown,Araneae,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,yes,Angela Chuang,Celebrity,0.16666666666666666,0.0625,0.7708333333333334
US_0121,https://archive.blabbermouth.net/news/kreator-frontman-comments-on-passing-of-slayer-guitarist-jeff-hanneman/,English,USA,Blabbermouth,Magazine,National,6.0,5.0,2013.0,KREATOR Frontman Comments On Passing Of SLAYER Guitarist JEFF HANNEMAN,"Los Angeles, California_USA_2011",2011.0,"Los Angeles, California",USA,N America,-118.69,34.02,-102.98,38.2,-102.98,38.2,Gen sp,Unknown,Unknown,Araneae,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,yes,Angela Chuang,Celebrity,0.13333333333333333,0.13333333333333333,0.7333333333333333
US_0122,https://www.nbcsandiego.com/news/local/tarantulas-spotted-in-north-county-community/1955224/,English,USA,NBC San Diego,Traditional newspaper,Regional,16.0,7.0,2013.0,Tarantulas Spotted in North County Community,"San Elijo Hills, California_USA_2013",2013.0,"San Elijo Hills, California",USA,N America,-117.22,33.11,-102.98,38.2,-102.98,38.2,Mygalomorph,Unknown,Theraphosidae,Araneae,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,yes,Angela Chuang,"Unclear which species, but it is native",0.009259259259259259,0.12962962962962962,0.8611111111111112
US_0123,https://www.spin.com/2013/01/nick-oliveri-slayer-exodus-amen-thrash-metal-supergroup/,English,USA,Spin,Magazine,National,4.0,1.0,2013.0,"Nick Oliveri Joins Slayer, Exodus, and Amen Bros for Thrash Metal Supergroup","Los Angeles, California_USA_2011",2011.0,"Los Angeles, California",USA,N America,-118.69,34.02,-102.98,38.2,-102.98,38.2,Gen sp,Unknown,Unknown,Araneae,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,yes,Angela Chuang,Celebrity,0.1935483870967742,0.0967741935483871,0.7096774193548387
US_0124,https://www.al.com/spotnews/2013/09/black_widow_spider_traps_snake.html,English,USA,AL,Traditional newspaper,Regional,9.0,9.0,2013.0,"Black widow spider traps snake in web, kills it","Inverness, Alabama_USA_2013",2013.0,"Inverness, Alabama",USA,N America,-86.75,33.41,-102.98,38.2,-102.98,38.2,Latrodectus sp,Latrodectus,Theridiidae,Araneae,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yes,Angela Chuang,-,0.03225806451612903,0.0967741935483871,0.8709677419354839
US_0125,http://www.noise11.com/news/jeff-hanneman-memorial-to-take-place-in-la-20130516,English,USA,Noise 11 ,Magazine,National,16.0,5.0,2013.0,Jeff Hanneman Memorial To Take Place In LA,"Los Angeles, California_USA_2011",2011.0,"Los Angeles, California",USA,N America,-118.69,34.02,-102.98,38.2,-102.98,38.2,Gen sp,Unknown,Unknown,Araneae,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,yes,Angela Chuang,Celebrity,0.0,0.16666666666666666,0.8333333333333334
US_0126,https://loudwire.com/slayer-jeff-hanneman-1964-2013/,English,USA,Loudwire,Magazine,National,3.0,3.0,2013.0,"Jeff Hanneman, 1964-2013","Los Angeles, California_USA_2011",2011.0,"Los Angeles, California",USA,N America,-118.69,34.02,-102.98,38.2,-102.98,38.2,Gen sp,Unknown,Unknown,Araneae,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,yes,Angela Chuang,Celebrity,0.23076923076923078,0.10256410256410256,0.6666666666666666
US_0127,https://www.thedailybeast.com/the-little-syrian-girl-with-a-bullet-in-her-head,English,USA,The Daily Beast,Traditional newspaper,National,29.0,11.0,2013.0,The Little Syrian Girl With a Bullet in Her Head,Jasim_Syria_2011,2011.0,Jasim,Syria,Asia,36.03,32.99,38.54,34.51,-102.98,38.2,Gen sp,Unknown,Unknown,Araneae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,yes,Angela Chuang,"In the moments after she fell to the floor, 35-year-old Fatmeh thought that his little girl suffered an allergic reaction to the sting of an insect—a bee or a spider.",0.03896103896103896,0.3246753246753247,0.6363636363636364
US_0128,https://gazette.com/life/tarantulas-on-northward-push-as-habitat-expands/article_06521f65-bc0e-5dd0-8c36-16e1f92ff74d.html,English,USA,The Gazette,Traditional newspaper,National,28.0,10.0,2013.0,Tarantulas on northward push as habitat expands,"Colorado Springs, Colorado_USA_1993",1993.0,"Colorado Springs, Colorado",USA,N America,-105.04,38.88,-102.98,38.2,-102.98,38.2,Aphonopelma hentzi,Aphonopelma,Theraphosidae,Araneae,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,yes,Angela Chuang,-,0.08080808080808081,0.08080808080808081,0.8383838383838383
US_0129,https://slate.com/technology/2013/10/spider-bite-symptoms-brown-recluse-bites-are-often-a-misdiagnosis.html,English,USA,Slate,Magazine,National,28.0,10.0,2013.0,Slandered Spiders: That Probably Isn’t a Brown Recluse Bite,Connecticut_USA_2013,2013.0,Connecticut,USA,N America,-75.01,41.48,-102.98,38.2,-102.98,38.2,Loxosceles reclusa,Loxosceles,Sicariidae,Araneae,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yes,Angela Chuang,-,0.0859375,0.3046875,0.609375
US_0130,https://q13fox.com/2013/06/20/no-thats-not-a-brown-recluse-its-just-another-scary-spider/,English,USA,Q13 Fox,Traditional newspaper,Regional,20.0,6.0,2013.0,"Good news, bad news about Northwest spiders","Los Angeles, California_USA_2011",2011.0,"Los Angeles, California",USA,N America,-118.69,34.02,-102.98,38.2,-102.98,38.2,Loxosceles reclusa,Loxosceles,Sicariidae,Araneae,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,yes,Angela Chuang,"There is a figure of a spider, but not of the brown recluse. Article refers to Slayer bite",0.0,0.2631578947368421,0.6842105263157895
US_0132,https://www.latimes.com/sports/la-xpm-2013-feb-13-la-sp-sn-black-widow-bites-golfer-20130213-story.html,English,USA,Los Angeles Times,Traditional newspaper,National,13.0,2.0,2013.0,Black widow bites LPGA’s Daniela Holmqvist during tournament,Yarralumla_Australia_2013,2013.0,Yarralumla,Australia,Oceania,149.08,-35.3,149.12,-35.28,-102.98,38.2,Latrodectus hasselti,Latrodectus,Theridiidae,Araneae,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yes,Angela Chuang,Celebrity,0.022727272727272728,0.09090909090909091,0.8863636363636364
US_0133,https://abcnews.go.com/blogs/headlines/2013/11/michigan-family-uncovers-black-widow-spider-in-store-grapes,English,USA,ABC News,Traditional newspaper,International,7.0,11.0,2013.0,Michigan Family Uncovers Black Widow Spider in Store Grapes,London_UK_2013,2013.0,London,UK,Europe,-0.12,51.51,-1.82,53.7,-102.98,38.2,Gen sp,Unknown,Unknown,Araneae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,yes,Angela Chuang,deadly spiders ,0.08823529411764706,0.17647058823529413,0.7352941176470589
US_0133,https://abcnews.go.com/blogs/headlines/2013/11/michigan-family-uncovers-black-widow-spider-in-store-grapes,English,USA,ABC News,Traditional newspaper,International,7.0,11.0,2013.0,Michigan Family Uncovers Black Widow Spider in Store Grapes,"Brighton, Michigan_USA_2013",2013.0,"Brighton, Michigan",USA,N America,-83.78,42.53,-102.98,38.2,-102.98,38.2,Latrodectus hesperus,Latrodectus,Theridiidae,Araneae,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yes,Angela Chuang,-,0.09375,0.1875,0.71875
US_0134,https://abcnews.go.com/blogs/headlines/2013/11/potentially-deadly-spiders-found-in-supermarket-banana-bunch/,English,USA,ABC News,Traditional newspaper,International,5.0,11.0,2013.0,Potentially Deadly Spiders Found in Supermarket Banana,London_UK_2013,2013.0,London,UK,Europe,-0.12,51.51,-1.82,53.7,-102.98,38.2,Gen sp,Unknown,Unknown,Araneae,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,yes,Angela Chuang,pic of a spider egg sac w/hatched babies ,0.06666666666666667,0.23333333333333334,0.7
US_0135,https://bismarcktribune.com/business/local/black-widow-spider-found-in-grapes/article_15429476-5e05-11e3-bf0d-0019bb2963f4.html,English,USA,Bismarck Tribune,Traditional newspaper,Regional,5.0,12.0,2013.0,Black widow spider found in grapes,"Bismarck, North Dakota_USA_2013",2013.0,"Bismarck, North Dakota",USA,N America,-100.91,46.81,-102.98,38.2,-102.98,38.2,Latrodectus hesperus,Latrodectus,Theridiidae,Araneae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,yes,Angela Chuang,species ID assumed based on grape origin,0.1,0.0,0.9
US_0136,https://rapidcityjournal.com/news/latest/black-widow-spider-found-in-grapes-in-north-dakota/article_398a2fb6-3150-5664-a58a-01ca4d5b9166.html,English,USA,Rapid City Journal,Traditional newspaper,Regional,6.0,12.0,2013.0,Black widow spider found in grapes in North Dakota,"Bismarck, North Dakota_USA_2013",2013.0,"Bismarck, North Dakota",USA,N America,-100.91,46.81,-102.98,38.2,-102.98,38.2,Latrodectus hesperus,Latrodectus,Theridiidae,Araneae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,yes,Angela Chuang,species ID assumed based on grape origin,0.05714285714285714,0.0,0.9428571428571428
US_0137,https://knox.villagesoup.com/p/spider-hitches-ride-in-broccoli-bunch/942955,English,USA,VillageSoup,Traditional newspaper,Regional,7.0,1.0,2013.0,Spider hitches ride in broccoli bunch,"Rockland, Maine_USA_2013",2013.0,"Rockland, Maine",USA,N America,-69.27,44.13,-102.98,38.2,-102.98,38.2,Latrodectus sp,Latrodectus,Theridiidae,Araneae,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yes,Angela Chuang,Can ID be assumed based on the spider coming from broccoli? ,0.09090909090909091,0.06818181818181818,0.8181818181818182
US_0138,https://abcnews.go.com/Health/jeff-hanneman-dead-experts-shoot-speculation-spider-bite/story?id=19101844,English,USA,ABC News,Traditional newspaper,International,3.0,5.0,2013.0,Experts Shoot Down Speculation That Spider Bite Led to Jeff Hannemens Death,"Los Angeles, California_USA_2011",2011.0,"Los Angeles, California",USA,N America,-118.69,34.02,-102.98,38.2,-102.98,38.2,Loxosceles reclusa,Loxosceles,Sicariidae,Araneae,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,yes,Angela Chuang,Celebrity,0.0,0.2727272727272727,0.7272727272727273
US_0139,https://abcnews.go.com/blogs/headlines/2013/08/oregon-teen-calls-police-for-help-with-massive-spider,English,USA,ABC News,Traditional newspaper,International,31.0,8.0,2013.0,Oregon Teen Calls Police for Help with Massive Spider,"Forest Grove, Oregon_USA_2013",2013.0,"Forest Grove, Oregon",USA,N America,-123.18,45.52,-102.98,38.2,-102.98,38.2,Loxosceles reclusa,Loxosceles,Sicariidae,Araneae,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,yes,Angela Chuang,Not a brown recluse based on photo,0.125,0.16071428571428573,0.7142857142857143
US_0139,https://abcnews.go.com/blogs/headlines/2013/08/oregon-teen-calls-police-for-help-with-massive-spider,English,USA,ABC News,Traditional newspaper,International,31.0,8.0,2013.0,Oregon Teen Calls Police for Help with Massive Spider,"Forest Grove, Oregon_USA_2013",2013.0,"Forest Grove, Oregon",USA,N America,-123.18,45.52,-102.98,38.2,-102.98,38.2,Loxosceles reclusa,Loxosceles,Sicariidae,Araneae,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,yes,Angela Chuang,-,0.12962962962962962,0.16666666666666666,0.7037037037037037
US_0140,https://www.nytimes.com/2013/01/28/us/boom-in-north-dakota-weighs-heavily-on-health-care.html,English,USA,The New York Times,Traditional newspaper,International,27.0,1.0,2013.0,An Oil Boom Takes a Toll on Health Care,"Watford City, North Dakota_USA_2013",2013.0,"Watford City, North Dakota",USA,N America,-103.34,47.8,-102.98,38.2,-102.98,38.2,Loxosceles reclusa,Loxosceles,Sicariidae,Araneae,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,yes,Angela Chuang,"Dr. Gary Ramage, the hospital’s sole full-time physician, said it was a bite from a brown recluse spider, which had most likely nested under the trailer where the man lives.",0.0,0.2962962962962963,0.7037037037037037
US_0141,https://www.nydailynews.com/news/national/cops-oregon-teen-kill-spider-article-1.1442867,English,USA,NY Daily News,Traditional newspaper,National,1.0,9.0,2013.0,Four cops sent to help Oregon teen kill spider,"Forest Grove, Oregon_USA_2013",2013.0,"Forest Grove, Oregon",USA,N America,-123.18,45.52,-102.98,38.2,-102.98,38.2,Loxosceles reclusa,Loxosceles,Sicariidae,Araneae,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,yes,Angela Chuang,Not a brown recluse based on photo,0.0,0.034482758620689655,0.9310344827586207
US_0141,https://www.nydailynews.com/news/national/cops-oregon-teen-kill-spider-article-1.1442867,English,USA,NY Daily News,Traditional newspaper,National,1.0,9.0,2013.0,Four cops sent to help Oregon teen kill spider,"Forest Grove, Oregon_USA_2013",2013.0,"Forest Grove, Oregon",USA,N America,-123.18,45.52,-102.98,38.2,-102.98,38.2,Loxosceles reclusa,Loxosceles,Sicariidae,Araneae,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,yes,Angela Chuang,-,0.0,0.18181818181818182,0.8181818181818182
US_0142,https://www.dispatch.com/article/20130109/LIFESTYLE/301099742,English,USA,Columbus Dispatch,Traditional newspaper,Regional,9.0,1.0,2013.0,Tarantula fan hopes to rescue some,"Columbus, Ohio_USA_2013",2013.0,"Columbus, Ohio",USA,N America,-83.55,39.98,-102.98,38.2,-102.98,38.2,Grammostola rosea,Grammostola,Theraphosidae,Araneae,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yes,Angela Chuang,-,0.09803921568627451,0.21568627450980393,0.6862745098039216
US_0144,https://abc11.com/spider-bite-spider-man-spiderman/353610/,English,USA,ABC News,Traditional newspaper,International,17.0,10.0,2014.0,"Spider lived inside mans body for three days, burrowing into his skin",NA_Bali_2014,2014.0,,Bali,Oceania,,,115.1,-8.37,-102.98,38.2,Gen sp,Unknown,Unknown,Araneae,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,yes,Angela Chuang,"Probably not a spider. Picture of an orbweaver, which is not the arachnid involved. ",0.06896551724137931,0.0,0.9310344827586207
US_0145,https://abcnews.go.com/blogs/health/2014/02/28/fla-man-dies-from-brown-recluse-spider-bite,English,USA,ABC News,Traditional newspaper,International,28.0,2.0,2014.0,Fla. Man Dies From Brown Recluse Spider Bite,"Mulberry, Florida_USA_2014",2014.0,"Mulberry, Florida",USA,N America,-82.05,27.91,-102.98,38.2,-102.98,38.2,Loxosceles reclusa,Loxosceles,Sicariidae,Araneae,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,yes,Angela Chuang,-,0.07142857142857142,0.19047619047619047,0.7380952380952381
